state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex,Confirmed,New Cases,
CO,Denver,4/13/2020,,0.033353472,0.08294825,9.2947825,,0.212111,-3.857142857,84.64285714,12.64285714,1023.142857,1,1346,99,0.073551263
CO,Denver,4/14/2020,,0.039563879,0.099342375,14.0563635,,0.252442,3.428571429,63.28571429,8.678571429,1025,2,1402,56,0.039942939
CO,Denver,4/15/2020,,0.035218807,0.196732625,12.32086938,16,0.235645833,10.28571429,52.78571429,10.39285714,1015,1.821428571,1402,0,0
CO,Denver,4/16/2020,,0.034291453,0.141543625,13.7429347,,0.2344945,-1.714285714,97.17857143,14.96428571,1018.142857,1,1468,66,0.044959128
CO,Denver,4/17/2020,,0.033210581,0.306987625,29.94745705,,0.389284667,8.75,72.28571429,6.107142857,1021.821429,2,1549,81,0.052291801
CO,Denver,4/18/2020,,0.0358497,0.524372625,19.70629453,,0.350354167,12,58.42857143,9.035714286,1011,2,1636,87,0.053178484
CO,Denver,4/19/2020,,0.038468588,0.2962215,7.97456495,,0.223819333,13.28571429,58.89285714,10.07142857,1011.142857,2.142857143,1784,148,0.082959641
CO,Denver,4/20/2020,,0.03705449,0.2914435,16.11969578,,0.2275028,16.28571429,47.82142857,6.285714286,1013.321429,3.857142857,1784,0,0
CO,Denver,4/21/2020,,0.039653371,0.391110375,16.56074605,26.5,0.2478645,16.28571429,51.14285714,7.142857143,1013,3,2004,220,0.109780439
CO,Denver,4/22/2020,,0.039333397,0.445752625,17.12752065,,0.24479175,16.60714286,44.39285714,12.85714286,1012,4,2071,67,0.032351521
CO,Denver,4/23/2020,,0.041058209,0.26394925,9.622499775,,0.1871875,17.82142857,42.35714286,13.21428571,1010,3,2172,101,0.046500921
CO,Denver,4/24/2020,,0.03463295,0.16823225,9.439347625,,0.19586475,13.14285714,56.78571429,13.64285714,1016,2.142857143,2385,213,0.089308176
CO,Denver,4/25/2020,,0.0389903,0.132618375,9.992717275,,0.20151025,15.42857143,45.82142857,7.571428571,1020,3.321428571,2487,102,0.041013269
CO,Denver,4/26/2020,,0.03721774,0.186102625,8.870108675,,0.189552,19.96428571,42.17857143,11.85714286,1017,4,2583,96,0.037166086
CO,Denver,4/27/2020,,0.039873132,0.266925625,13.9184881,16,0.275722167,23.14285714,38.42857143,10.75,1014.857143,5.142857143,2682,99,0.036912752
CO,Denver,4/28/2020,,0.039239842,0.267656625,10.5328986,,0.2372435,21,37.10714286,18.82142857,1016.321429,5,2791,109,0.039054102
CO,Denver,4/29/2020,,0.039795236,0.20810375,12.30543475,,0.2562985,19.60714286,34.71428571,9.857142857,1023,4.142857143,2890,99,0.034256055
CO,Denver,4/30/2020,,0.034159565,0.423385625,19.1572827,,0.316838,27.28571429,30.17857143,10,1013,5.678571429,3001,111,0.036987671
CO,Denver,5/1/2020,,0.039588169,0.498958375,11.97580948,,0.248626333,26.75,34,10.64285714,1010.321429,6,3092,91,0.029430789
CO,Denver,5/2/2020,,0.029866586,0.321069625,5.23445655,,0.201889,23.85714286,62.19642857,12.875,1014,4,3222,130,0.04034761
CO,Denver,5/3/2020,,0.03970067,0.463399125,7.375760775,14.5,0.229451333,25.375,54.91071429,9.732142857,1013,5,3345,123,0.0367713
CO,Denver,5/4/2020,,0.042630527,0.362108375,8.705479025,,0.227020833,19.53571429,53.92857143,12.82142857,1014.178571,4.178571429,3428,83,0.024212369
CO,Denver,5/5/2020,,0.043550539,0.280308625,11.29902193,,0.223590333,19.17857143,33.96428571,7.571428571,1022,4.178571429,3546,118,0.033276932
CO,Denver,5/6/2020,,0.042053437,0.352408,14.43027265,,0.282999167,20.44642857,37.60714286,13.92857143,1022,4.446428571,3674,128,0.034839412
CO,Denver,5/7/2020,,0.043350141,0.517362125,11.6315215,,0.240347333,20.30357143,31.05357143,17.41071429,1015,5,3799,125,0.032903396
CO,Denver,5/8/2020,,0.040751318,0.213706875,6.3549265,,0.190395833,15.30357143,47.71428571,17.625,1023.821429,3.321428571,3892,93,0.02389517
CO,Denver,5/9/2020,,0.039439313,0.19461375,4.45413045,14.5,0.187479333,12.30357143,47.83928571,17.92857143,1021,3.035714286,4001,109,0.027243189
CO,Denver,5/10/2020,,0.037012213,0.243365,5.404362675,,0.198145833,15.85714286,43.46428571,10,1022.821429,4,4070,69,0.016953317
CO,Denver,5/11/2020,,0.019712914,0.364683125,12.97270215,,0.2565565,10.35714286,61.26785714,8.982142857,1016,2,4118,48,0.011656144
CO,Denver,5/12/2020,,0.027226449,0.630722625,14.92704347,,0.298659833,24.17857143,49.33928571,9.892857143,1009,4.857142857,4187,69,0.01647958
CO,Denver,5/13/2020,,0.033813799,0.873295125,15.4823991,,0.326027667,24.17857143,24.98214286,12.28571429,1005.321429,5.053571429,4254,67,0.015749882
CO,Denver,5/14/2020,,0.037116046,0.6392435,9.24032615,,0.224868,21.03571429,51.21428571,7.875,1010.321429,4.125,4359,105,0.024088094
CO,Denver,5/15/2020,,0.037312478,0.4881565,10.41597815,16,0.241236,19.875,64.10714286,9.696428571,1011,3.875,4452,93,0.020889488
CO,Denver,5/16/2020,,0.039331117,0.36256475,6.813913075,,0.2013125,20,55.75,11.73214286,1012.178571,4.125,4548,96,0.021108179
CO,Denver,5/17/2020,,0.036827257,1.020752625,9.217500125,,0.253673667,28.82142857,46.44642857,11.55357143,1012,6,4656,108,0.023195876
CO,Denver,5/18/2020,,0.042873175,0.81919925,13.00771668,,0.264515833,30.35714286,43.94642857,9.446428571,1012,6.178571429,4720,64,0.013559322
CO,Denver,5/19/2020,,0.046725119,0.617388,12.59364738,,0.249951167,30.17857143,32.94642857,16.05357143,1009.321429,6,4790,70,0.014613779
CO,Denver,5/20/2020,,0.047340444,0.56406575,9.25050955,,0.2104305,27.30357143,36.80357143,24.19642857,1005.321429,6,4858,68,0.01399753
CO,Denver,5/21/2020,,0.045475545,0.538166375,9.8454001,15.5,0.200659667,21.48214286,36.375,11.25,1011,4.821428571,4948,90,0.018189167
CO,Denver,5/22/2020,,0.047801075,0.559277875,12.1902371,,0.221409833,25.17857143,33.21428571,16.57142857,1010,5.178571429,5056,108,0.021360759
CO,Denver,5/23/2020,,0.047228671,0.666271875,8.84923895,,0.219159833,25.30357143,24.14285714,12.5,1005,5.857142857,5151,95,0.018443021
CO,Denver,5/24/2020,,0.031996301,0.50566125,7.727282575,,0.215444333,17,59.42857143,11.94642857,1013,3,5173,22,0.004252851
CO,Denver,5/25/2020,,0.029823606,0.384413875,8.10804345,,0.229159667,16.53571429,55.07142857,8.607142857,1018,3.821428571,5216,43,0.008243865
CO,Denver,5/26/2020,,0.032374185,0.60219975,13.06913053,,0.261671667,23.21428571,39.32142857,9.482142857,1015.321429,5.178571429,5269,53,0.010058835
CO,Denver,5/27/2020,,0.029972446,0.680173625,14.02821047,19.5,0.2747985,26.55357143,45.5,7.696428571,1015.875,6,5316,47,0.008841234
CO,Denver,5/28/2020,,0.034651368,0.374492125,10.24826075,,0.242048667,22,63.125,10.78571429,1020.178571,4.821428571,5434,118,0.021715127
CO,Denver,5/29/2020,,0.03425508,0.328114,13.0394566,,0.260395667,29.85714286,52.83928571,10.07142857,1019,5,5569,135,0.024241336
CO,Denver,5/30/2020,,0.035815871,0.387124875,10.64967415,,0.2425,29.125,47.82142857,12.98214286,1016.321429,5.303571429,5690,121,0.021265378
CO,Denver,5/31/2020,,0.034760844,0.247521875,8.3593478,,0.2314445,29.80357143,51.625,11.44642857,1015.321429,5.357142857,5775,85,0.014718615
CO,El Paso,4/1/2020,,0.036653375,0.8768635,,,0.39732709,17.67142857,31.67142857,13.28571429,1005,3.057142857,286,,0
CO,El Paso,4/2/2020,,0.020850793,0.23462725,,,0.220693575,12.82857143,56.14285714,17.71428571,1007.971429,1.985714286,314,28,0.089171975
CO,El Paso,4/3/2020,4.5,0.032701825,0.214441,,6,0.244011336,4.442857143,63.31428571,14.88571429,1020.157143,1.057142857,340,26,0.076470588
CO,El Paso,4/4/2020,,0.034094179,0.32453425,,,0.251252007,11.41428571,48.32857143,13.6,1013.028571,2.042857143,374,34,0.090909091
CO,El Paso,4/5/2020,,0.041405402,0.2920805,,,0.262022075,17.35714286,42.44285714,11.94285714,1006.985714,3.785714286,435,61,0.140229885
CO,El Paso,4/6/2020,2.6,0.04787288,0.32878775,,,0.24448497,19.35714286,26.41428571,13.98571429,1007.971429,4.071428571,441,6,0.013605442
CO,El Paso,4/7/2020,,0.050220407,0.37624225,,,0.24373694,20.24285714,22.01428571,14.01428571,1011.971429,4.614285714,457,16,0.035010941
CO,El Paso,4/8/2020,,0.04444937,0.36614925,,,0.231901754,19.28571429,22.5,8.871428571,1014.914286,4.485714286,472,15,0.031779661
CO,El Paso,4/9/2020,7,0.040049768,0.43602475,,25,0.274703358,12,59.84285714,11.75714286,1016.385714,2.357142857,472,0,0
CO,El Paso,4/10/2020,,0.048059888,0.33602475,,,0.243551082,18.08571429,49.72857143,11.37142857,1010.985714,2.971428571,534,62,0.116104869
CO,El Paso,4/11/2020,,0.048146488,0.33105575,,,0.199572582,19.22857143,24.44285714,12.25714286,1002.957143,4.057142857,550,16,0.029090909
CO,El Paso,4/12/2020,,0.038176471,0.18136625,,,0.167731164,0.442857143,54.11428571,27.12857143,1010.1,1,613,63,0.102773246
CO,El Paso,4/13/2020,,0.037459902,0.09937875,,,0.19393097,1.3,69.64285714,16.21428571,1021.114286,1,641,28,0.043681747
CO,El Paso,4/14/2020,,0.041044786,0.3897725,,,0.228408515,4.528571429,58.68571429,8.328571429,1024.928571,1.971428571,652,11,0.016871166
CO,El Paso,4/15/2020,,0.043517155,0.37546575,,,0.243333955,10.01428571,40.22857143,10.01428571,1014.985714,1.914285714,652,0,0
CO,El Paso,4/16/2020,,0.04155772,0.1086955,,,0.196059246,2.042857143,71.77142857,18.57142857,1015.557143,1.057142857,668,16,0.023952096
CO,El Paso,4/17/2020,,0.042073643,0.32018625,,,0.239314209,8.171428571,55.42857143,10.54285714,1020.085714,2,689,21,0.030478955
CO,El Paso,4/18/2020,,0.043654518,0.2007765,,,0.263329731,15.3,44.32857143,9.528571429,1009.928571,2.628571429,708,19,0.026836158
CO,El Paso,4/19/2020,,0.045720995,0.27406825,,,0.212591276,11.5,60.92857143,7.142857143,1010.928571,2.057142857,731,23,0.031463748
CO,El Paso,4/20/2020,,0.046051559,0.3216665,,,0.268833418,14.44285714,52.07142857,7.071428571,1012.928571,2.685714286,731,0,0
CO,El Paso,4/21/2020,,0.045126043,0.123684,,,0.259556433,14.57142857,57.35714286,11.4,1012.985714,2.914285714,744,13,0.017473118
CO,El Paso,4/22/2020,,0.047320398,0.0568325,,,0.196024739,16.41428571,45.67142857,18.64285714,1011.542857,3.228571429,774,30,0.03875969
CO,El Paso,4/23/2020,,0.044292159,0.22670775,,,0.22661103,17.17142857,41.34285714,10.12857143,1010,2.928571429,798,24,0.030075188
CO,El Paso,4/24/2020,,0.039080523,0.0108695,,,0.181409672,13.91428571,52.84285714,19.91428571,1014.928571,2.6,853,55,0.064478312
CO,El Paso,4/25/2020,,0.041632068,0.13105575,,,0.226613806,15.27142857,47.71428571,7.885714286,1019.928571,3.471428571,862,9,0.010440835
CO,El Paso,4/26/2020,,0.042792796,0.214441,,,0.224464552,21.25714286,43.65714286,13,1016.914286,3.914285714,867,5,0.005767013
CO,El Paso,4/27/2020,,0.046377596,0.56969675,,,0.292288291,22.5,37.44285714,9.985714286,1014.914286,4.857142857,879,12,0.013651877
CO,El Paso,4/28/2020,,0.046795157,0.16909925,,,0.196958045,21.95714286,36.22857143,16.35714286,1015.071429,4.914285714,884,5,0.005656109
CO,El Paso,4/29/2020,,0.046895029,0.27406825,,,0.235811246,18.48571429,41.01428571,9.671428571,1022.385714,4.057142857,907,23,0.025358324
CO,El Paso,4/30/2020,,0.042465786,0.48633575,,,0.304167134,27.34285714,25.85714286,9.371428571,1013.542857,5.857142857,932,25,0.026824034
CO,El Paso,5/1/2020,,0.046056321,0.318789,,,0.249399537,26.55714286,25.51428571,12.27142857,1010,5.857142857,964,32,0.033195021
CO,El Paso,5/2/2020,,0.039869202,0.19285725,,,0.215603388,22.48571429,60.64285714,20.74285714,1013.142857,4.157142857,988,24,0.024291498
CO,El Paso,5/3/2020,,0.04707267,0.28198775,,,0.201010881,24.54285714,53.3,16.4,1012.814286,5.057142857,994,6,0.006036217
CO,El Paso,5/4/2020,,0.046992364,0.15833325,,,0.178314985,19.15714286,48.67142857,17.97142857,1012.928571,3.671428571,1005,11,0.010945274
CO,El Paso,5/5/2020,,0.045722337,0.17624225,,,0.220332545,19.92857143,42.78571429,13.72857143,1021,4.057142857,1028,23,0.022373541
CO,El Paso,5/6/2020,,0.04752725,0.30871225,,,0.324865179,18.48571429,36.97142857,16.57142857,1022,3.942857143,1055,27,0.025592417
CO,El Paso,5/7/2020,,0.048741613,0.2065215,,,0.389898933,21.1,36.55714286,11.85714286,1013.928571,4.828571429,1079,24,0.022242817
CO,El Paso,5/8/2020,,0.042115068,0.13462725,,,0.245536858,12.58571429,48.5,24.95714286,1023.142857,3.057142857,1097,18,0.016408387
CO,El Paso,5/9/2020,,0.044664207,0.016615,,,0.210148022,14.07142857,47.24285714,19.75714286,1020.014286,2.942857143,1109,12,0.010820559
CO,El Paso,5/10/2020,,0.042938455,0.13462725,,,0.184643978,15.45714286,44.27142857,16.05714286,1022.442857,3.614285714,1124,15,0.013345196
CO,El Paso,5/11/2020,,0.033621589,0.2227275,,,0.232604985,14.82857143,66.64285714,12.2,1015.4,2.657142857,1137,13,0.011433597
CO,El Paso,5/12/2020,,0.023378239,0.389907,,,0.24814647,23.47142857,58.5,14.82857143,1010.014286,4.828571429,1157,20,0.017286085
CO,El Paso,5/13/2020,,0.042238479,0.56397525,,,0.29329291,24.3,37.94285714,12.27142857,1005.971429,5.014285714,1175,18,0.015319149
CO,El Paso,5/14/2020,,0.04123377,0.304348,,,0.233749507,21.98571429,40.78571429,13.3,1009.928571,4.914285714,1204,29,0.024086379
CO,El Paso,5/15/2020,,0.0418659,0.3057455,,,0.25669991,21.57142857,62.25714286,15.2,1010.385714,4.242857143,1251,47,0.037569944
CO,El Paso,5/16/2020,,0.040310137,0.19720525,,,0.238564664,20.3,61.91428571,11.38571429,1011.928571,3.628571429,1291,40,0.030983734
CO,El Paso,5/17/2020,,0.043079986,0.26397525,,,0.231032351,26.7,53.48571429,14.51428571,1012.871429,5.857142857,1314,23,0.017503805
CO,El Paso,5/18/2020,,0.0485686,0.4647725,,,0.26996394,27.81428571,52.71428571,14.11428571,1012.571429,5.842857143,1348,34,0.025222552
CO,El Paso,5/19/2020,,0.050584246,0.47546575,,,0.28397997,28.31428571,45.94285714,16.72857143,1009.985714,5.171428571,1357,9,0.006632277
CO,El Paso,5/20/2020,,0.054236909,0.33462725,,,0.224257776,25.64285714,46.61428571,21.38571429,1005.985714,5.6,1386,29,0.020923521
CO,El Paso,5/21/2020,,0.051980014,0.28416175,,,0.195978246,20.58571429,28.65714286,15.8,1009.942857,4.914285714,1428,42,0.029411765
CO,El Paso,5/22/2020,,0.051578513,0.3986025,,,0.261139612,22.44285714,40.42857143,14.38571429,1009.914286,5.028571429,1460,32,0.021917808
CO,El Paso,5/23/2020,,0.052928355,0.3964285,,,0.235469373,23.41428571,21.5,14.81428571,1004.971429,4.085714286,1493,33,0.022103148
CO,El Paso,5/24/2020,,0.041793941,0.109472,,,0.17532153,16.65714286,59.62857143,20.05714286,1011.085714,3.042857143,1505,12,0.007973422
CO,El Paso,5/25/2020,,0.034555545,0.16180125,,,0.164635873,15.35714286,55.48571429,14.47142857,1017.928571,3.342857143,1535,30,0.019543974
CO,El Paso,5/26/2020,,0.042600961,0.33105575,,,0.227161925,21.52857143,43.3,8.171428571,1015,4.857142857,1581,46,0.029095509
CO,El Paso,5/27/2020,,0.032878548,0.22976175,,,0.221706948,22.45714286,45.48571429,6.242857143,1015.914286,5.071428571,1600,19,0.011875
CO,El Paso,5/28/2020,,0.040336136,0.28416175,,,0.214280306,21.42857143,58.74285714,9.742857143,1019.985714,4.057142857,1636,36,0.02200489
CO,El Paso,5/29/2020,,0.039077346,0.37189425,,,0.265117679,26.97142857,58.04285714,10.91428571,1019.557143,4.928571429,1674,38,0.022700119
CO,El Paso,5/30/2020,,0.037278854,0.207298,,,0.199118806,26.74285714,51.57142857,11.22857143,1016.785714,4.985714286,1717,43,0.025043681
CO,El Paso,5/31/2020,,0.036366525,0.28276425,,,0.242681149,26.81428571,56.18571429,8.685714286,1015.842857,5.242857143,1732,15,0.008660508
CO,Jefferson,4/1/2020,4.569444433,0.035545314,0.451636875,9.038164093,,0.281009278,17.68571429,35.85714286,9.771428571,1005.057143,3.885714286,304,,0
CO,Jefferson,4/2/2020,4.373611111,0.022074543,0.254069625,7.0244965,,0.277930555,5.371428571,73.17142857,11.45714286,1009.942857,1,356,52,0.146067416
CO,Jefferson,4/3/2020,5.808919928,0.028568443,0.26224775,9.379351574,11,0.280727,5.228571429,65.91428571,10.74285714,1020.942857,1,385,29,0.075324675
CO,Jefferson,4/4/2020,4.784444433,0.031214136,0.351465375,6.064608556,,0.228703667,13,50.6,6.257142857,1013,2.114285714,440,55,0.125
CO,Jefferson,4/5/2020,6.534722233,0.035293264,0.413237625,7.071940648,,0.292968333,17.2,42.97142857,8.4,1007,3.4,519,79,0.1522158
CO,Jefferson,4/6/2020,5.298106043,0.039088143,0.398051875,9.747398704,12,0.359841333,20.02857143,28.57142857,12.28571429,1008.057143,4.457142857,540,21,0.038888889
CO,Jefferson,4/7/2020,7.203207067,0.042393686,0.375828125,8.402544704,,0.316361055,20.02857143,24.88571429,10.88571429,1012.085714,4.914285714,579,39,0.067357513
CO,Jefferson,4/8/2020,10.33442761,0.0367199,0.39419975,9.138535481,,0.326671222,18.85714286,26.74285714,9.685714286,1015.542857,4.457142857,610,31,0.050819672
CO,Jefferson,4/9/2020,9.20893721,0.03322465,0.331945375,7.660042574,24,0.297875222,11.28571429,60.48571429,9.828571429,1016.942857,2.4,610,0,0
CO,Jefferson,4/10/2020,6.576851833,0.043029607,0.390000625,7.941016019,,0.292861111,21.34285714,41.25714286,8.114285714,1011,3.914285714,660,50,0.075757576
CO,Jefferson,4/11/2020,6.4027778,0.040516979,0.486057375,6.447966574,,0.292939889,18.57142857,29.8,10.08571429,1003.057143,3.485714286,683,23,0.033674963
CO,Jefferson,4/12/2020,5.700990333,0.036480386,0.174877125,2.444305426,7,0.225794055,-2.714285714,78.37142857,16.45714286,1011.942857,1,763,80,0.104849279
CO,Jefferson,4/13/2020,4.6616667,0.036310493,0.08294825,5.72610237,,0.218743167,-4.085714286,85.54285714,10.6,1022.885714,1,787,24,0.030495553
CO,Jefferson,4/14/2020,5.2625,0.041251564,0.099342375,6.829437963,,0.236350167,3.8,62.68571429,7.657142857,1025,1.942857143,809,22,0.027194067
CO,Jefferson,4/15/2020,6.4075,0.0380809,0.196732625,7.62816013,16,0.240430555,10,54.82857143,8.885714286,1015.085714,1.457142857,809,0,0
CO,Jefferson,4/16/2020,9,0.040396,0.141543625,9.184447296,,0.278551833,-1.428571429,97.25714286,12.74285714,1017.885714,1,837,28,0.033452808
CO,Jefferson,4/17/2020,9.0136905,0.039338514,0.306987625,16.77434948,,0.387995278,6.285714286,76.85714286,5.428571429,1021.485714,2,860,23,0.026744186
CO,Jefferson,4/18/2020,10.71,0.037805236,0.524372625,10.31417583,,0.334263945,11.2,61.74285714,8.285714286,1011.028571,1.942857143,888,28,0.031531532
CO,Jefferson,4/19/2020,10.6616667,0.040182171,0.2962215,5.055519037,,0.274122389,13.22857143,57.65714286,8.114285714,1011.485714,2.4,957,69,0.072100313
CO,Jefferson,4/20/2020,12.7058333,0.042258964,0.2914435,10.00054835,,0.314168533,16.68571429,45.34285714,5.771428571,1014,3.228571429,957,0,0
CO,Jefferson,4/21/2020,15.7583334,0.044244378,0.391110375,10.07241733,26.5,0.328437333,16.82857143,49.82857143,7.028571429,1013,2.942857143,1011,54,0.053412463
CO,Jefferson,4/22/2020,19.8066667,0.040158921,0.445752625,9.551220815,,0.347222333,17.14285714,41.91428571,11.65714286,1012.057143,3.685714286,1064,53,0.04981203
CO,Jefferson,4/23/2020,7.9158333,0.042532922,0.26394925,6.377998944,,0.280054833,17.31428571,43.31428571,11.48571429,1010.257143,2.942857143,1075,11,0.010232558
CO,Jefferson,4/24/2020,9.6575,0.037638357,0.16823225,6.477314907,,0.2541875,13.4,52.57142857,10.65714286,1016,2.457142857,1157,82,0.070872947
CO,Jefferson,4/25/2020,6.065,0.041282186,0.132618375,6.206944204,,0.2364235,16.42857143,42.17142857,7.342857143,1020,3.885714286,1236,79,0.063915858
CO,Jefferson,4/26/2020,8.8085606,0.041287143,0.186102625,5.826306463,,0.273046667,19.8,39.8,10.05714286,1017.057143,3.914285714,1265,29,0.022924901
CO,Jefferson,4/27/2020,9.0166667,0.043803764,0.266925625,8.268064456,16,0.325102611,23.2,36.57142857,10.4,1015.057143,5.4,1276,11,0.00862069
CO,Jefferson,4/28/2020,16.6533333,0.04147635,0.267656625,6.454368852,,0.32969,20.54285714,34.94285714,16.62857143,1017,4.914285714,1298,22,0.016949153
CO,Jefferson,4/29/2020,6.96,0.04525865,0.20810375,6.883450296,,0.284312667,20.97142857,32.94285714,9.2,1023,4.628571429,1314,16,0.01217656
CO,Jefferson,4/30/2020,6.3108334,0.041150186,0.423385625,12.44469285,,0.336225333,27.25714286,29.28571429,9.514285714,1013.257143,4.942857143,1338,24,0.01793722
CO,Jefferson,5/1/2020,6.0041667,0.044806586,0.498958375,8.64331713,,0.317139722,26.82857143,32.62857143,10.45714286,1011,5.914285714,1373,35,0.025491624
CO,Jefferson,5/2/2020,6.1533333,0.033254243,0.321069625,3.988909222,,0.285981667,23.25714286,59.62857143,11.48571429,1014,4,1384,11,0.007947977
CO,Jefferson,5/3/2020,7.96,0.041312607,0.463399125,4.683896796,14.5,0.300000389,24.51428571,50.57142857,8.114285714,1013,5,1405,21,0.014946619
CO,Jefferson,5/4/2020,15.3572727,0.044269157,0.362108375,5.705916093,,0.302736055,20.42857143,50.25714286,10.14285714,1014.685714,4.428571429,1431,26,0.018169113
CO,Jefferson,5/5/2020,12.9116667,0.046388393,0.280308625,7.247349685,,0.287949055,19.34285714,28.22857143,6,1022,4.628571429,1466,35,0.023874488
CO,Jefferson,5/6/2020,5.7141667,0.046372072,0.352408,10.62999415,,0.309499445,20.82857143,35.51428571,10.74285714,1022,4.857142857,1507,41,0.02720637
CO,Jefferson,5/7/2020,9.5083333,0.046185,0.517362125,8.146087963,,0.313009222,20.51428571,26.94285714,14.8,1015.028571,4.942857143,1542,35,0.022697795
CO,Jefferson,5/8/2020,9.565,0.042038357,0.213706875,4.100902556,,0.247069389,15.54285714,45.42857143,13.65714286,1023.314286,3.742857143,1574,32,0.020330368
CO,Jefferson,5/9/2020,5.4075,0.040956728,0.19461375,3.990988889,14.5,0.245819555,12.42857143,46.88571429,14.25714286,1021,2.885714286,1627,53,0.032575292
